Westfall Lighthouse 0 -11399.2 1947.85 10.1451
Wetlands 0 -4086.360107 -2610.949951 46.014301
Whelgar's Excavation Site 0 -3522.96 -1848.58 25.1502
Whispering Gardens 0 2795.02 -753.797 138.036
Whispering Shore 0 2538.92 1407.01 5.69061
WhisperingGardens 0 2795.02 -753.797 138.036
Wild Shore 0 -14692.4 506.162 1.78241
WildhammerKeep 0 357.220001 -2106.090088 121.838997
Wildmane Water Well 1 -758.744 -149.474 -27.712
WildmaneWaterWell 1 -758.744 -149.474 -27.712
WildpawRidge 30 -419.024719 -532.699402 84.013458
WildShore 0 -14692.4 506.162 1.78241
Windshear Crag 1 1160.25 51.3229 1.072
WinteraxHold 30 -149.652313 26.635336 77.038399
WinterSpring 1 6107.620117 -4181.600098 852.322021
Winterspring Ice World 1 7503.31 -4388.79 725.559
Witherbark Village 0 -1763.41 -3371.67 40.609
WitherbarkVillage 0 -1763.41 -3371.67 40.609
World Tree 1 5622.557617 -3378.817139 1584.447021
Wreck from Battle 0 -4939.1 -3423.74 305.595
WrithingHaunt 0 1462.130005 -1864.020020 58.702801
Wyrmbog 1 -4682.968262 -3607.629883 58.450016
Xavian 1 2867.03 -2595.67 219.911
Xavian 1 2926.991455 -2817.976074 211.872131
Yorgen Farmstead 0 -11105.4 -500.791 32.8518
YorgenFarmstead 0 -11105.4 -500.791 32.8518
Zepellins 1 -4006.19 -3777.83 40.6804
ZiataJaiRuins 0 -12697.103516 -462.156708 29.978767
Ziggaraut 0 2433.31 -3782.06 185.472
Ziggaraut in Mushroom Field 0 2823.83 -3727.76 124.971
Zoram's Stand 1 3652.24 928.308 7.01517
ZoramsStand 1 3652.24 928.308 7.01517
ZoramStrand 1 3567.666260 967.583191 2.014670
ZulFarrak 209 1221.820557 840.745728 8.976474
ZulGurub 309 -11942.609375 -1544.279419 39.594475
ZulGurubVillage 0 -12332.519531 -1859.805664 130.321091
ZulMashar 0 3386.860107 -4931.453125 161.093033
ZunWatha 0 -35.7245 -2479.51 120.423
Zun'Watha 0 -35.7245 -2479.51 120.423
Zuuldaia Ruins 0 -11683.1 925.209 3.64735
